3,4,10,220,U,1,13
4,4,10,220,S,1,2,1,0,0,0
5,4,10,220,S,1,6,0,0,1,1
6,4,10,220,S,1,9,1,1,0,1
7,4,10,220,S,1,2,0,0,0,0
8,4,10,220,U,1,8
9,4,10,220,U,1,9
10,4,10,220,U,1,9
11,4,10,220,S,1,5,0,0,1,0
12,4,10,220,S,1,3,1,0,0,0
13,8,16,232,S,1,56,1,0,0,0,1,0,1,0
14,8,16,232,S,1,133,0,1,0,0,1,1,1,1
15,8,16,232,U,1,179
16,8,16,232,U,1,133
17,8,16,232,S,1,29,1,0,0,0,0,0,1,0
18,8,16,232,U,1,134
19,8,16,232,S,1,54,0,1,0,0,0,1,1,0
20,8,16,232,S,1,121,1,0,1,0,1,1,1,1
21,8,16,232,U,1,138
22,8,16,232,S,1,59,1,1,1,0,1,0,1,0
23,12,24,248,U,1,2270
24,12,24,248,U,1,2110
25,12,24,248,S,1,135,1,0,1,1,0,0,1,1,0,0,0,0
26,12,24,248,U,1,2514
27,12,24,248,U,1,2161
28,12,24,248,S,1,2514,1,0,1,0,1,0,0,0,0,1,1,1
29,12,24,248,U,1,2417
30,12,24,248,S,1,1231,0,0,1,1,0,1,1,1,1,1,1,0
31,12,24,248,U,1,2329
32,12,24,248,S,1,852,1,0,1,0,1,0,1,0,0,0,1,0
33,16,32,264,S,1,39501,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
34,16,32,264,S,1,35115,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1
35,16,32,264,U,1,30989
36,16,32,264,S,1,38066,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1
37,16,32,264,U,1,36372
38,16,32,264,U,1,48063
39,16,32,264,S,1,12422,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
40,16,32,264,U,1,42459
41,16,32,264,U,1,50447
42,16,32,264,U,1,47514
43,18,36,272,U,1,160509
44,18,36,272,U,1,145411
45,18,36,272,U,1,146829
46,18,36,272,U,1,169255
47,18,36,272,U,1,160822
48,18,36,272,S,1,17090,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
49,18,36,272,U,1,163820
50,18,36,272,S,1,842,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
51,18,36,272,U,1,137022
52,18,36,272,U,1,138119
53,20,40,280,S,1,446582,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
54,20,40,280,U,1,663302
55,20,40,280,U,1,667792
56,20,40,280,U,1,674831
57,20,40,280,U,1,640239
58,20,40,280,S,1,265045,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
59,20,40,280,U,1,625113
60,20,40,280,S,1,107922,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
61,20,40,280,U,1,737594
62,20,40,280,S,1,450634,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
63,22,44,288,U,1,2566816
64,22,44,288,U,1,2174155
65,22,44,288,U,1,2811113
66,22,44,288,U,1,2610450
67,22,44,288,U,1,2909016
68,22,44,288,U,1,2579290
69,22,44,288,U,1,2573383
70,22,44,288,U,1,2432498
71,22,44,288,S,1,356002,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0
72,22,44,288,U,1,2548911
73,24,48,296,U,1,10319194
74,24,48,296,S,1,8370704,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
75,24,48,296,U,1,12734097
76,24,48,296,U,1,10199344
77,24,48,296,U,1,10951224
78,24,48,296,U,1,10013880
79,24,48,296,U,1,10641124
80,24,48,296,S,1,6185466,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
81,24,48,296,U,1,10699790
82,24,48,296,U,1,11233438
83,4,20,360,S,1,10,0,1,1,0
84,4,20,360,S,1,15,1,1,1,0
85,4,20,360,U,1,25
86,4,20,360,S,1,13,1,1,0,1
87,4,20,360,U,1,17
88,4,20,360,U,1,16
89,4,20,360,U,1,20
90,4,20,360,S,1,7,1,0,1,0
91,4,20,360,U,1,15
92,4,20,360,U,1,16
93,8,40,3120,S,1,141,1,0,0,1,0,1,1,0
94,8,40,3120,U,1,431
95,8,40,3120,U,1,255
96,8,40,3120,U,1,256
97,8,40,3120,U,1,268
98,8,40,3120,U,1,292
99,8,40,3120,U,1,213
100,8,40,3120,U,1,293
101,8,40,3120,S,1,81,1,0,1,1,0,1,0,0
102,8,40,3120,S,1,63,1,1,1,0,1,0,0,0
103,12,60,3180,U,1,4988
104,12,60,3180,S,1,12,1,0,0,0,0,0,0,0,0,0,0,0
105,12,60,3180,U,1,4567
106,12,60,3180,U,1,4981
107,12,60,3180,U,1,4878
108,12,60,3180,U,1,5254
109,12,60,3180,S,1,92,1,0,0,0,1,0,0,0,0,0,0,0
110,12,60,3180,U,1,5124
111,12,60,3180,U,1,4719
112,12,60,3180,U,1,4987
113,16,80,3240,U,1,78900
114,16,80,3240,U,1,78830
115,16,80,3240,U,1,72525
116,16,80,3240,U,1,83047
117,16,80,3240,U,1,83110
118,16,80,3240,U,1,75920
119,16,80,3240,U,1,77504
120,16,80,3240,S,1,65675,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
121,16,80,3240,U,1,67204
122,16,80,3240,U,1,83532
123,18,90,3270,U,1,359903
124,18,90,3270,U,1,317433
125,18,90,3270,U,1,315114
126,18,90,3270,S,1,100713,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
127,18,90,3270,S,1,4296,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
128,18,90,3270,S,1,288814,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1
129,18,90,3270,U,1,281827
130,18,90,3270,S,1,95043,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
131,18,90,3270,U,1,388906
132,18,90,3270,U,1,280376
133,20,100,3300,S,1,30620,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
134,20,100,3300,U,1,1267079
135,20,100,3300,S,1,868448,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
136,20,100,3300,U,1,1112899
137,20,100,3300,U,1,1306097
138,20,100,3300,S,1,968484,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
139,20,100,3300,U,1,1163681
140,20,100,3300,U,1,1286027
141,20,100,3300,S,1,150908,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
142,20,100,3300,U,1,1219459
143,22,110,3330,U,1,5348342
144,22,110,3330,U,1,4759819
145,22,110,3330,U,1,4630208
146,22,110,3330,U,1,4743589
147,22,110,3330,U,1,5942070
148,22,110,3330,U,1,5378015
149,22,110,3330,S,1,337568,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
150,22,110,3330,S,1,194717,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
151,22,110,3330,U,1,6258071
152,22,110,3330,U,1,4238558
153,24,120,3360,U,1,19741153
154,24,120,3360,U,1,19222693
155,24,120,3360,U,1,22411272
156,24,120,3360,U,1,17193960
157,24,120,3360,U,1,19329705
158,24,120,3360,U,1,22493947
159,24,120,3360,U,1,20552722
160,24,120,3360,U,1,18921715
161,24,120,3360,S,1,15063999,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1
162,24,120,3360,S,1,14620157,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
163,4,40,4160,U,1,24
164,4,40,4160,S,1,25,0,1,0,1
165,4,40,4160,S,1,32,1,1,0,1
166,4,40,4160,S,1,19,0,0,0,1
167,4,40,4160,S,1,20,0,0,1,0
168,4,40,4160,S,1,10,1,1,0,0
169,4,40,4160,S,1,36,1,1,1,1
170,4,40,4160,S,1,10,0,1,0,0
171,4,40,4160,U,1,19
172,4,40,4160,S,1,6,0,0,0,0
173,8,80,4320,S,1,86,0,1,0,0,0,1,0,0
174,8,80,4320,S,1,92,1,0,1,1,0,1,0,0
175,8,80,4320,S,1,14,1,1,0,0,0,0,0,0
176,8,80,4320,U,1,622
177,8,80,4320,U,1,468
178,8,80,4320,S,1,548,1,1,1,1,1,0,1,1
179,8,80,4320,U,1,535
180,8,80,4320,U,1,590
181,8,80,4320,S,1,231,1,0,1,0,0,1,1,0
182,8,80,4320,U,1,527
183,12,120,4480,S,1,149,0,0,1,1,1,0,0,0,0,0,0,0
184,12,120,4480,U,1,10645
185,12,120,4480,S,1,5799,0,0,1,0,0,0,0,1,0,1,0,1
186,12,120,4480,S,1,1962,1,0,1,1,1,1,1,0,0,1,0,0
187,12,120,4480,U,1,6920
188,12,120,4480,U,1,10712
189,12,120,4480,U,1,8511
190,12,120,4480,U,1,8033
191,12,120,4480,U,1,8280
192,12,120,4480,S,1,2855,0,0,1,0,0,1,0,0,0,0,1,0
193,16,160,4640,U,1,175938
194,16,160,4640,S,1,40506,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0
195,16,160,4640,S,1,39335,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
196,16,160,4640,U,1,146840
197,16,160,4640,U,1,157128
198,16,160,4640,U,1,136488
199,16,160,4640,S,1,54279,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
200,16,160,4640,S,1,666,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
201,16,160,4640,S,1,19440,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
202,16,160,4640,S,1,4666,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
203,18,180,4720,S,1,151647,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
204,18,180,4720,U,1,633289
205,18,180,4720,U,1,676456
206,18,180,4720,S,1,226106,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
207,18,180,4720,U,1,541108
208,18,180,4720,S,1,112555,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
209,18,180,4720,U,1,555245
210,18,180,4720,U,1,637601
211,18,180,4720,U,1,567504
212,18,180,4720,U,1,587476
213,20,200,4800,S,1,61129,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
214,20,200,4800,S,1,865630,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
215,20,200,4800,U,1,2125927
216,20,200,4800,U,1,2173391
217,20,200,4800,S,1,76180,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0
218,20,200,4800,U,1,2976067
219,20,200,4800,S,1,1018273,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
220,20,200,4800,U,1,2664387
221,20,200,4800,S,1,247442,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0
222,20,200,4800,U,1,2552062
223,22,220,4880,S,1,5473930,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0
224,22,220,4880,U,1,9222832
225,22,220,4880,S,1,6345682,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
226,22,220,4880,U,1,9124090
227,22,220,4880,S,1,3070773,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0
228,22,220,4880,U,1,10459478
229,22,220,4880,S,1,6098189,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1
230,22,220,4880,U,1,8758620
231,22,220,4880,S,1,12769,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
232,22,220,4880,U,1,8288416
233,24,240,4960,U,1,40732795
234,24,240,4960,S,1,12064847,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
235,24,240,4960,S,1,21366593,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1
236,24,240,4960,U,1,39684082
237,24,240,4960,S,1,12148683,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
238,24,240,4960,S,1,1886127,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
239,24,240,4960,U,1,35967074
240,24,240,4960,S,1,17956239,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
241,24,240,4960,S,1,26746587,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1
242,24,240,4960,S,1,2738199,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
243,4,40,5200,S,1,15,1,1,1,0
244,4,40,5200,S,1,5,0,0,0,0
245,4,40,5200,S,1,9,0,1,0,0
246,4,40,5200,S,1,5,0,0,0,0
247,4,40,5200,S,1,10,0,0,1,0
248,4,40,5200,S,1,39,1,1,1,1
249,4,40,5200,S,1,19,0,1,1,0
250,4,40,5200,S,1,5,0,0,0,0
251,4,40,5200,S,1,20,1,0,1,0
252,4,40,5200,S,1,7,1,0,0,0
253,8,80,5400,S,1,36,1,0,1,0,0,0,0,0
254,8,80,5400,S,1,35,0,0,1,0,0,0,0,0
255,8,80,5400,S,1,131,0,1,0,0,0,1,0,0
256,8,80,5400,S,1,24,0,0,1,0,0,0,0,0
257,8,80,5400,S,1,130,0,1,0,0,0,1,0,0
258,8,80,5400,S,1,66,0,0,0,0,1,0,0,0
259,8,80,5400,S,1,116,1,1,1,0,1,0,0,0
260,8,80,5400,S,1,353,0,1,1,1,1,1,1,0
261,8,80,5400,S,1,20,0,0,0,1,0,0,0,0
262,8,80,5400,S,1,13,1,0,0,0,0,0,0,0
263,12,120,5600,S,1,385,0,0,1,0,0,0,1,0,0,0,0,0
264,12,120,5600,S,1,802,0,1,0,0,0,0,0,0,1,0,0,0
265,12,120,5600,S,1,417,1,1,1,0,1,1,0,0,0,0,0,0
266,12,120,5600,S,1,1514,0,1,1,1,1,0,0,0,0,1,0,0
267,12,120,5600,S,1,794,1,0,0,0,0,0,0,0,1,0,0,0
268,12,120,5600,S,1,37,1,0,0,1,0,0,0,0,0,0,0,0
269,12,120,5600,S,1,20,0,1,0,0,0,0,0,0,0,0,0,0
270,12,120,5600,S,1,3517,0,1,0,1,0,0,0,0,0,0,1,0
271,12,120,5600,S,1,22,0,0,1,0,0,0,0,0,0,0,0,0
272,12,120,5600,S,1,236,0,0,0,0,1,1,0,0,0,0,0,0
273,16,160,5800,S,1,26414,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
274,16,160,5800,S,1,1245,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
275,16,160,5800,S,1,3476,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
276,16,160,5800,S,1,1940,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
277,16,160,5800,S,1,912,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
278,16,160,5800,S,1,1225,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
279,16,160,5800,S,1,660,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
280,16,160,5800,S,1,2692,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
281,16,160,5800,S,1,7244,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0
282,16,160,5800,S,1,2700,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
283,18,180,5900,S,1,571,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
284,18,180,5900,S,1,3654,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
285,18,180,5900,S,1,9743,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
286,18,180,5900,S,1,3302,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
287,18,180,5900,S,1,4665,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
288,18,180,5900,S,1,11545,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
289,18,180,5900,S,1,9094,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
290,18,180,5900,S,1,4201,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
291,18,180,5900,S,1,12524,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
292,18,180,5900,S,1,7518,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
293,20,200,51000,S,1,17721,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
294,20,200,51000,S,1,23241,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
295,20,200,51000,S,1,23992,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
296,20,200,51000,S,1,37492,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
297,20,200,51000,S,1,22023,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
298,20,200,51000,S,1,5552,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
299,20,200,51000,S,1,6124,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
300,20,200,51000,S,1,2559,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
301,20,200,51000,S,1,10371,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
302,20,200,51000,S,1,3710,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
303,22,220,51100,S,1,47024,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
304,22,220,51100,S,1,64049,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,22,220,51100,S,1,1559,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,22,220,51100,S,1,3668,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,22,220,51100,S,1,35388,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
308,22,220,51100,S,1,35753,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
309,22,220,51100,S,1,22737,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
310,22,220,51100,S,1,9842,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
311,22,220,51100,S,1,15609,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
312,22,220,51100,S,1,13720,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
313,24,240,51200,S,1,252,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,24,240,51200,S,1,49694,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
315,24,240,51200,S,1,421661,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
316,24,240,51200,S,1,52554,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
317,24,240,51200,S,1,17591,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318,24,240,51200,S,1,351112,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
319,24,240,51200,S,1,74118,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320,24,240,51200,S,1,73139,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
321,24,240,51200,S,1,27814,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
322,24,240,51200,S,1,191318,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
323,4,40,6240,S,1,5,0,0,0,0
324,4,40,6240,S,1,5,0,0,0,0
325,4,40,6240,S,1,15,1,1,0,0
326,4,40,6240,S,1,5,0,0,0,0
327,4,40,6240,S,1,5,0,0,0,0
328,4,40,6240,S,1,5,0,0,0,0
329,4,40,6240,S,1,4,0,0,0,0
330,4,40,6240,S,1,12,0,1,0,0
331,4,40,6240,S,1,12,1,1,0,0
332,4,40,6240,S,1,10,0,0,1,0
333,8,80,6480,S,1,17,0,0,1,0,0,0,0,0
334,8,80,6480,S,1,37,0,1,1,0,0,0,0,0
335,8,80,6480,S,1,15,0,1,0,0,0,0,0,0
336,8,80,6480,S,1,59,0,1,1,1,1,0,0,0
337,8,80,6480,S,1,10,0,0,0,0,0,0,0,0
338,8,80,6480,S,1,42,0,0,1,0,0,0,0,0
339,8,80,6480,S,1,28,0,1,1,0,0,0,0,0
340,8,80,6480,S,1,19,1,0,0,0,0,0,0,0
341,8,80,6480,S,1,36,0,0,1,0,0,0,0,0
342,8,80,6480,S,1,16,1,0,0,0,0,0,0,0
343,12,120,6720,S,1,218,0,0,1,1,0,1,0,0,0,0,0,0
344,12,120,6720,S,1,18,1,1,0,0,0,0,0,0,0,0,0,0
345,12,120,6720,S,1,127,0,0,1,0,1,0,0,0,0,0,0,0
346,12,120,6720,S,1,35,0,1,0,0,0,0,0,0,0,0,0,0
347,12,120,6720,S,1,20,0,0,0,0,0,0,0,0,0,0,0,0
348,12,120,6720,S,1,123,0,0,1,1,0,0,0,0,0,0,0,0
349,12,120,6720,S,1,338,0,1,1,0,0,0,1,0,0,0,0,0
350,12,120,6720,S,1,15,0,0,0,0,0,0,0,0,0,0,0,0
351,12,120,6720,S,1,891,0,0,0,1,0,0,1,1,0,0,0,0
352,12,120,6720,S,1,45,1,0,1,0,0,0,0,0,0,0,0,0
353,16,160,6960,S,1,117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
354,16,160,6960,S,1,231,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
355,16,160,6960,S,1,275,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
356,16,160,6960,S,1,425,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
357,16,160,6960,S,1,4836,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
358,16,160,6960,S,1,329,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
359,16,160,6960,S,1,225,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
360,16,160,6960,S,1,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,16,160,6960,S,1,137,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362,16,160,6960,S,1,129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
363,18,180,61080,S,1,102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
364,18,180,61080,S,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,18,180,61080,S,1,705,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366,18,180,61080,S,1,399,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
367,18,180,61080,S,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,18,180,61080,S,1,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
369,18,180,61080,S,1,97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,18,180,61080,S,1,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,18,180,61080,S,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,18,180,61080,S,1,280,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,20,200,61200,S,1,1701,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
374,20,200,61200,S,1,86,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,20,200,61200,S,1,578,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376,20,200,61200,S,1,4917,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
377,20,200,61200,S,1,1832,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
378,20,200,61200,S,1,32829,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
379,20,200,61200,S,1,1502,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380,20,200,61200,S,1,773,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
381,20,200,61200,S,1,148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,20,200,61200,S,1,3371,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
383,22,220,61320,S,1,1117,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,22,220,61320,S,1,20918,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
385,22,220,61320,S,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,22,220,61320,S,1,12822,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
387,22,220,61320,S,1,3446,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,22,220,61320,S,1,401,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,22,220,61320,S,1,288,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,22,220,61320,S,1,1281,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
391,22,220,61320,S,1,1693,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,22,220,61320,S,1,2370,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
393,24,240,61440,S,1,119,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,24,240,61440,S,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,24,240,61440,S,1,380,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,24,240,61440,S,1,1162,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,24,240,61440,S,1,156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,24,240,61440,S,1,32140,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
399,24,240,61440,S,1,27248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,24,240,61440,S,1,2008,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,24,240,61440,S,1,32817,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
402,24,240,61440,S,1,1952,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnffile_dsimmon4,TheBoss,400,254,146,400,400
